"","lap","cars","Position"
"1256",63,"55",7
"1257",63,"31",8
"1258",63,"3",9
"1259",63,"5",10
"1260",63,"7",11
"1261",63,"23",12
"1262",63,"4",13
"1263",63,"63",14
"1264",63,"99",15
"1265",63,"8",16
"1266",63,"20",17
"1267",63,"6",18
"1268",63,"26",19
"1269",64,"44",1
"1270",64,"77",2
"1271",64,"33",3
"1272",64,"16",4
"1273",64,"10",5
"1274",64,"11",6
"1275",64,"55",7
"1276",64,"31",8
"1277",64,"3",9
"1278",64,"5",10
"1279",64,"7",11
"1280",64,"23",12
"1281",64,"4",13
"1282",64,"63",14
"1283",64,"99",15
"1284",64,"8",16
"1285",64,"20",17
"1286",64,"6",18
"1287",64,"26",19
"1288",65,"44",1
"1289",65,"77",2
"1290",65,"33",3
"1291",65,"16",4
"1292",65,"10",5
"1293",65,"55",6
"1294",65,"11",7
"1295",65,"31",8
"1296",65,"3",9
"1297",65,"5",10
"1298",65,"7",11
"1299",65,"23",12
"1300",65,"4",13
"1301",65,"63",14
"1302",65,"99",15
"1303",65,"8",16
"1304",65,"20",17
"1305",66,"44",1
"1306",66,"77",2
"1307",66,"33",3
"1308",66,"16",4
