"","lap","cars","Position"
"1018",59,"5",11
"1019",59,"7",12
"1020",59,"20",13
"1021",59,"6",14
"1022",59,"26",15
"1023",60,"44",1
"1024",60,"33",2
"1025",60,"3",3
"1026",60,"11",4
"1027",60,"55",5
"1028",60,"10",6
"1029",60,"16",7
"1030",60,"27",8
"1031",60,"8",9
"1032",60,"99",10
"1033",60,"5",11
"1034",60,"7",12
"1035",60,"20",13
"1036",60,"6",14
"1037",60,"26",15
